location_id	address_1	address_2	city	state	zip	county	location_source_value	country_concept_id	country_source_value	latitude	longitude
209							W01000226			53.3284269526382	-3.4599944271048866
210							W01000227			53.32510305559178	-3.475086235109759
211							W01000228			53.32583837578351	-3.478026450604443
212							W01000229			53.30988199134278	-3.4638897491562224
213							W01000230			53.310419580700184	-3.4737064196092255
214							W01000231			53.321353144990844	-3.4734603566416427
215							W01000232			53.31924330534867	-3.462559609301315
216							W01000233			53.31464248221109	-3.468965884767224
217							W01000234			53.315583122945924	-3.4579413196968187
218							W01000235			53.32322105106378	-3.4631487478890985
219							W01000236			53.3147973403456	-3.483098790508936
220							W01000237			53.31036462270616	-3.4937907197430436
221							W01000238			53.31774421287214	-3.4772129055773493
222							W01000239			53.3190960633684	-3.4961282381619303
223							W01000240			53.32012856305517	-3.4904610011025285
224							W01000241			53.31377313830823	-3.502388038054365
225							W01000242			53.10927717319512	-3.3238191466060347
226							W01000243			53.120401303011384	-3.310948102085291
227							W01000244			53.10467811272135	-3.301068688699899
228							W01000245			53.2574866654949	-3.4392523387231546
229							W01000246			53.256041320229535	-3.4580833124524193
230							W01000247			53.2328274722953	-3.454017024798593
231							W01000248			53.26053430751955	-3.3857004377926327
232							W01000249			53.17189647669528	-3.104442207421347
233							W01000250			53.16008069762985	-3.107231127382231
234							W01000251			53.19304538148498	-3.04827549601087
235							W01000252			53.19949108662054	-3.047623280062582
236							W01000253			53.25817934932442	-3.166288986741853
237							W01000254			53.26864994600513	-3.1891876822579563
238							W01000255			53.17344185308093	-2.9773958265137668
239							W01000256			53.15876257830638	-2.998062557949253
240							W01000257			53.16381461791184	-2.983016811954237
241							W01000258			53.25425510647921	-3.221367102301607
242							W01000259			53.157780301022775	-3.068087258322932
243							W01000260			53.16263485015464	-3.073001839874014
244							W01000261			53.165901865174014	-3.094422174862585
245							W01000262			53.16340948325429	-3.08296760887442
246							W01000263			53.16091838239747	-3.088158421316577
247							W01000264			53.17384691011224	-3.0850065200766386
248							W01000265			53.181503976182825	-3.0893563988489148
249							W01000266			53.16924771806677	-3.07249936205874
250							W01000267			53.1701110109756	-3.058686858816156
251							W01000268			53.17565758505713	-3.068384172310272
252							W01000269			53.10885876198547	-3.039190905051339
253							W01000270			53.23627783918229	-3.2725814047736113
254							W01000271			53.255479820547116	-3.3179759589889066
255							W01000272			53.19013015601569	-3.245690552570905
256							W01000273			53.21810106498322	-3.0636584009218835
257							W01000274			53.23434799608359	-3.0496164396892422
