location_id	address_1	address_2	city	state	zip	county	location_source_value	country_concept_id	country_source_value	latitude	longitude
73							S01013554			57.13656409533822	-2.128213801111137
74							S01013555			57.13838277283722	-2.1240564468810144
75							S01013556			57.140301873903184	-2.1273674001157015
76							S01013557			57.14014799676498	-2.119270642868979
77							S01013558			57.140223504792495	-2.115288849873888
78							S01013559			57.14093557575263	-2.122363001707548
79							S01013560			57.13546439388537	-2.1319107055975164
80							S01013561			57.1429456940658	-2.104374742189301
81							S01013562			57.14032626135342	-2.1108114315463444
82							S01013563			57.14502220371392	-2.113271017550549
83							S01013564			57.14546380084713	-2.111636353750155
84							S01013565			57.14587429335164	-2.1041845788130544
85							S01013566			57.14266178336056	-2.0999785636678103
86							S01013567			57.14575394536862	-2.097441887137411
87							S01013568			57.14784338044245	-2.091832497962697
88							S01013569			57.14263319987993	-2.1019944130396975
89							S01013570			57.14010930658051	-2.101591009062012
90							S01013571			57.13660880567867	-2.0980459905102067
91							S01013572			57.13823314829934	-2.100016344815626
92							S01013573			57.13584167817272	-2.113193733045063
93							S01013574			57.13903320016515	-2.110245849756763
94							S01013575			57.137968993064995	-2.1045426489625267
95							S01013576			57.138968196342795	-2.1126909738394364
96							S01013577			57.134127788898034	-2.1001871390089755
97							S01013578			57.127686851644796	-2.1210974664731754
98							S01013579			57.131258082153884	-2.1157403417885314
99							S01013580			57.133956301013455	-2.1119985922653024
100							S01013581			57.13441023825608	-2.106366501639149
101							S01013582			57.11715285629629	-2.1178104556238115
102							S01013583			57.120491035317905	-2.1117106915415764
103							S01013584			57.12188784557024	-2.106496172649738
104							S01013585			57.123913107048324	-2.1122328637583383
105							S01013586			57.12299724412569	-2.100966702875697
106							S01013587			57.11400359101424	-2.09148168016383
107							S01013588			57.104811691635945	-2.094496631223908
108							S01013589			57.10123790633568	-2.092523484686819
109							S01013590			57.119262777242234	-2.0978851639474647
110							S01013591			57.11782842476622	-2.105411316831213
111							S01013592			57.117482693729734	-2.1105953788406815
112							S01013593			57.113105516251224	-2.113356315440534
113							S01013594			57.09889047685156	-2.09629722770416
114							S01013595			57.09597697012748	-2.088153650309043
115							S01013596			57.094493968514556	-2.101071708968329
116							S01013597			57.09777541783919	-2.0855172406552116
117							S01013598			57.10093089362657	-2.0819262407348145
118							S01013599			57.10101515882687	-2.0900141130632557
119							S01013600			57.102163547306816	-2.078875305588644
120							S01013601			57.1065810793547	-2.0821862178273327
121							S01013602			57.107178875529954	-2.088146981624113
122							S01013603			57.10468919307339	-2.0900724482479998
123							S01013604			57.12751050824555	-2.096172336382425
124							S01013605			57.12945931693381	-2.0845321024023713
125							S01013606			57.13365719602405	-2.093131870809508
126							S01013607			57.13258359201151	-2.0871491714704873
127							S01013608			57.13523460411088	-2.085684963762268
128							S01013609			57.13678218610632	-2.0819877550491435
129							S01013610			57.136849077412656	-2.0891746414472503
130							S01013611			57.13059695164605	-2.0891102868158895
131							S01013612			57.137687619182486	-2.0704081951895295
132							S01013613			57.13503171143369	-2.080133682156258
133							S01013614			57.131582417318235	-2.0798455361549624
134							S01013615			57.13446968733542	-2.0738548844918268
135							S01013616			57.1347471633836	-2.075507440307541
